X,Y,Name,CITY,CROSS_ST,DIR,Field_1,OWLROUTES,POINT_X,POINT_Y,POS,PUBLIC_NAME,ROUTESSTPG,SHAPE,STATUS,STREET,SYSTEMSTOP
-87.726929438,41.933516807,Pulaski & George,CHICAGO,GEORGE,NB,"Pulaski &amp; George",N53,-87.726929,41.933517,NS,"Pulaski &amp; George",53,Point,In Service,PULASKI,9122
-87.727403177,41.943231744,Pulaski & Roscoe,CHICAGO,ROSCOE (north leg),SB,"Pulaski &amp; Roscoe",N53,-87.727403,41.943232,NS,"Pulaski &amp; Roscoe",53,Point,In Service,PULASKI,8999
-87.727544687,41.953919735,Pulaski & Irving Park,CHICAGO,IRVING PARK,NB,"Pulaski &amp; Irving Park",,-87.727545,41.95392,FS,"Pulaski &amp; Irving Park",53,Point,In Service,PULASKI,17318
-87.727760843,41.955553673,Pulaski & Belle Plaine,CHICAGO,BELLE PLAINE,SB,"Pulaski &amp; Belle Plaine",,-87.727761,41.955554,NS,"Pulaski &amp; Belle Plaine",53,Point,In Service,PULASKI,8992
-87.727704883,41.961016104,Montrose & Pulaski,CHICAGO,PULASKI,WB,"Montrose &amp; Pulaski",,-87.727705,41.961016,NS,"Montrose &amp; Pulaski",78,Point,In Service,MONTROSE,11395
-87.727921076,41.968147988,Pulaski & Lawrence,CHICAGO,LAWRENCE,NB,"Pulaski &amp; Lawrence",,-87.727921,41.968148,NS,"Pulaski &amp; Lawrence",53,Point,In Service,PULASKI,9141
-87.727907659,41.968313061,Lawrence & Pulaski,CHICAGO,PULASKI,WB,"Lawrence &amp; Pulaski",N81,-87.727908,41.968313,NS,"Lawrence &amp; Pulaski",81,Point,In Service,LAWRENCE,3810
-87.727901,41.966325001,Pulaski & Leland,CHICAGO,LELAND,NB,"Pulaski &amp; Leland",,-87.727901,41.966325,NS,"Pulaski &amp; Leland",53,Point,In Service,PULASKI,9140
-87.728195411,41.977570512,5300 N Pulaski,CHICAGO,5300 NORTH,NB,5300 N Pulaski,,-87.728195,41.977571,MB,5300 N Pulaski,53,Point,In Service,PULASKI,9146
-87.728300999,42.026199,Oakton & Crawford,SKOKIE,CRAWFORD,EB,"Oakton &amp; Crawford",,-87.728301,42.026199,NS,"Oakton &amp; Crawford",97,Point,In Service,OAKTON,3606
-87.725759999,42.06453,Central Street & Prospect,EVANSTON,PROSPECT,EB,"Central Street &amp; Prospect",,-87.72576,42.06453,NS,"Central Street &amp; Prospect","201,206",Point,Flag,CENTRAL STREET,14686
-87.722097486,41.751362275,Pulaski & 78th Street,CHICAGO,78TH STREET,SB,"Pulaski &amp; 78th Street",,-87.722097,41.751362,MT,"Pulaski &amp; 78th Street",53A,Point,In Service,PULASKI,12868
-87.724111016,41.754995492,76th Street & Daley College,CHICAGO,DALEY COLLEGE,EB,"76th Street &amp; Daley College",,-87.724111,41.754995,MB,"76th Street &amp; Daley College",67,Point,In Service,76TH STREET,17291
-87.722309918,41.754815695,Pulaski & 76th Street,CHICAGO,76TH STREET,SB,"Pulaski &amp; 76th Street",,-87.72231,41.754816,FS,"Pulaski &amp; 76th Street",53A,Point,In Service,PULASKI,12866
-87.721994553,41.757767484,Pulaski & 74th Street,CHICAGO,74TH STREET,NB,"Pulaski &amp; 74th Street",,-87.721995,41.757767,NS,"Pulaski &amp; 74th Street","53A,67",Point,In Service,PULASKI,17292
-87.722116999,41.764024,71st Street & Pulaski,CHICAGO,PULASKI,EB,"71st Street &amp; Pulaski",,-87.722117,41.764024,FS,"71st Street &amp; Pulaski",67,Point,In Service,71ST STREET,10132
-87.72268,41.773269,Pulaski & 66th Street,CHICAGO,66TH STREET,SB,"Pulaski &amp; 66th Street",,-87.72268,41.773269,NS,"Pulaski &amp; 66th Street",53A,Point,In Service,PULASKI,12860
-87.725298,41.778577,63rd Street & Karlov,CHICAGO,KARLOV,EB,"63rd Street &amp; Karlov",N63,-87.725298,41.778577,NS,"63rd Street &amp; Karlov",63,Point,In Service,63RD STREET,3386
-87.722410328,41.778598497,63rd Street & Pulaski,CHICAGO,PULASKI,EB,"63rd Street &amp; Pulaski",N63,-87.72241,41.778599,FS,"63rd Street &amp; Pulaski",63,Point,In Service,63RD STREET,14603
-87.722973001,41.784191,Pulaski & 60th Street,CHICAGO,60TH STREET,SB,"Pulaski &amp; 60th Street",,-87.722973,41.784191,NS,"Pulaski &amp; 60th Street",53A,Point,In Service,PULASKI,12855
-87.722742925,41.784027548,Pulaski & 60th Street,CHICAGO,60TH STREET,NB,"Pulaski &amp; 60th Street",,-87.722743,41.784028,NS,"Pulaski &amp; 60th Street",53A,Point,In Service,PULASKI,12926
-87.723007917,41.793051273,Pulaski & 55th Street,CHICAGO,55TH STREET,NB,"Pulaski &amp; 55th Street",,-87.723008,41.793051,NS,"Pulaski &amp; 55th Street",53A,Point,In Service,PULASKI,4716
-87.723397859,41.795141692,Pulaski & 54th Street,CHICAGO,54TH STREET,SB,"Pulaski &amp; 54th Street",,-87.723398,41.795142,NS,"Pulaski &amp; 54th Street",53A,Point,In Service,PULASKI,12851
-87.724405757,41.800278057,Pulaski Orange Line Station,CHICAGO,ORANGE LINE STATION,EB,Pulaski Orange Line Station,,-87.724406,41.800278,TERM,Pulaski Orange Line Station,62,Point,In Service,PULASKI/51ST,4410
-87.724373301,41.800226074,Pulaski Orange Line Station,CHICAGO,ORANGE LINE STATION,EB,Pulaski Orange Line Station,,-87.724373,41.800226,TERM,Pulaski Orange Line Station,62,Point,In Service,PULASKI/51ST,15684
-87.723223784,41.802544518,Archer & Pulaski,CHICAGO,PULASKI,SWB,"Archer &amp; Pulaski",N62,-87.723224,41.802545,NS,"Archer &amp; Pulaski",62,Point,In Service,ARCHER,4507
-87.72396444,41.825055221,3741 S Pulaski,CHICAGO,3741 SOUTH,NB,3741 S Pulaski,,-87.723964,41.825055,MB,3741 S Pulaski,53A,Point,In Service,PULASKI,12944
-87.724317908,41.83108511,Pulaski & James J O'Connor Rd,CHICAGO,JAMES J O'CONNOR,SB,"Pulaski &amp; James J O'Connor Rd",,-87.724318,41.831085,MB,"Pulaski &amp; James J O'Connor Rd",53A,Point,In Service,PULASKI,12835
-87.72549827,41.836754117,Komensky & 31st Street,CHICAGO,31ST STREET,NB,"Komensky &amp; 31st Street",,-87.725498,41.836754,NS,"Komensky &amp; 31st Street","53A,82",Point,In Service,KOMENSKY,12831
-87.724725257,41.836941564,31st Street & Pulaski,CHICAGO,PULASKI,WB,"31st Street &amp; Pulaski",,-87.724725,41.836942,FS,"31st Street &amp; Pulaski","35,53A,82",Point,In Service,31ST STREET,12950
-87.724443873,41.836986937,Pulaski & 31st Street,CHICAGO,31ST STREET,SB,"Pulaski &amp; 31st Street",,-87.724444,41.836987,NS,"Pulaski &amp; 31st Street",53,Point,In Service,PULASKI,9062
-87.724521373,41.840473592,Pulaski & 28th Street,CHICAGO,28TH STREET,SB,"Pulaski &amp; 28th Street",,-87.724521,41.840474,FS,"Pulaski &amp; 28th Street",53,Point,In Service,PULASKI,15058
-87.72442,41.842318,Pulaski & 27th Street,CHICAGO,27TH STREET,NB,"Pulaski &amp; 27th Street",,-87.72442,41.842318,NS,"Pulaski &amp; 27th Street",53,Point,In Service,PULASKI,9067
-87.724535447,41.846282308,Pulaski & 25th Street,CHICAGO,25TH STREET,NB,"Pulaski &amp; 25th Street",,-87.724535,41.846282,FS,"Pulaski &amp; 25th Street",53,Point,In Service,PULASKI,15055
-87.72490168,41.853879926,Pulaski Pink Line Station,CHICAGO,PINK  LINE STATION,SB,Pulaski Pink Line Station,,-87.724902,41.85388,MB,Pulaski Pink Line Station,53,Point,In Service,PULASKI,15940
-87.724760535,41.855161959,Pulaski & 19th Street,CHICAGO,19TH STREET,NB,"Pulaski &amp; 19th Street",,-87.724761,41.855162,FS,"Pulaski &amp; 19th Street",53,Point,In Service,PULASKI,17212
-87.725451533,41.871115538,Pulaski & Polk,CHICAGO,POLK (north leg),SB,"Pulaski &amp; Polk",,-87.725452,41.871116,NS,"Pulaski &amp; Polk",53,Point,In Service,PULASKI,9041
-87.725502906,41.878750355,Pulaski & Wilcox,CHICAGO,WILCOX,NB,"Pulaski &amp; Wilcox",N53,-87.725503,41.87875,NS,"Pulaski &amp; Wilcox",53,Point,In Service,PULASKI,9091
-87.725448144,41.877217352,Pulaski & Jackson,CHICAGO,JACKSON,NB,"Pulaski &amp; Jackson",N53,-87.725448,41.877217,FS,"Pulaski &amp; Jackson",53,Point,In Service,PULASKI,14630
-87.725329225,41.87704003,Jackson & Pulaski,CHICAGO,PULASKI,EB,"Jackson &amp; Pulaski",,-87.725329,41.87704,FS,"Jackson &amp; Pulaski",126,Point,In Service,JACKSON,23
-87.722188759,41.931783652,Diversey & Hamlin,CHICAGO,HAMLIN,EB,"Diversey &amp; Hamlin",,-87.722189,41.931784,NS,"Diversey &amp; Hamlin",76,Point,In Service,DIVERSEY,11000
-87.722757491,41.938356383,Milwaukee & Davlin,CHICAGO,DAVLIN,SEB,"Milwaukee &amp; Davlin",,-87.722757,41.938356,FS,"Milwaukee &amp; Davlin",56,Point,In Service,MILWAUKEE,5458
-87.725078992,41.9463223,Addison & Springfield,CHICAGO,SPRINGFIELD,EB,"Addison &amp; Springfield",,-87.725079,41.946322,NS,"Addison &amp; Springfield",152,Point,In Service,ADDISON,12512
-87.725088272,41.953796327,Irving Park & Springfield,CHICAGO,SPRINGFIELD,WB,"Irving Park &amp; Springfield",,-87.725088,41.953796,NS,"Irving Park &amp; Springfield",80,Point,In Service,IRVING PARK,5708
-87.722788847,41.953655321,Irving Park & Hamlin,CHICAGO,HAMLIN,EB,"Irving Park &amp; Hamlin",,-87.722789,41.953655,NS,"Irving Park &amp; Hamlin",80,Point,In Service,IRVING PARK,5640
-87.722825731,41.961073854,Montrose & Hamlin,CHICAGO,HAMLIN,WB,"Montrose &amp; Hamlin",,-87.722826,41.961074,NS,"Montrose &amp; Hamlin",78,Point,In Service,MONTROSE,11393
-87.724746,41.990102,3800 W Peterson,CHICAGO,3800 WEST,EB,3800 W Peterson,,-87.724746,41.990102,MB,3800 W Peterson,84,Point,In Service,PETERSON,11441
-87.725468249,42.064700191,Central Street & Prospect,EVANSTON,PROSPECT,WB,"Central Street &amp; Prospect",,-87.725468,42.0647,NS,"Central Street &amp; Prospect","201,206",Point,Flag,CENTRAL STREET,12643
-87.720467,41.693123,Pulaski & 110th Street,OAK LAWN,110TH STREET,SB,"Pulaski &amp; 110th Street",,-87.720467,41.693123,NS,"Pulaski &amp; 110th Street",53A,Point,In Service,PULASKI,12890
-87.720406526,41.696529068,Pulaski & 108th Street,CHICAGO,108TH STREET,NB,"Pulaski &amp; 108th Street",,-87.720407,41.696529,NS,"Pulaski &amp; 108th Street",53A,Point,In Service,PULASKI,12894
-87.72059136,41.700248963,Pulaski & 106th Street,CHICAGO,106TH STREET,NB,"Pulaski &amp; 106th Street",,-87.720591,41.700249,NS,"Pulaski &amp; 106th Street",53A,Point,In Service,PULASKI,12895
-87.720896948,41.711293487,Pulaski & 100th Street,CHICAGO,100TH STREET,NB,"Pulaski &amp; 100th Street",,-87.720897,41.711293,NT,"Pulaski &amp; 100th Street","53A,103",Point,In Service,PULASKI,12900
-87.720834177,41.70943445,Pulaski & 101st Street,CHICAGO,101ST STREET,NB,"Pulaski &amp; 101st Street",,-87.720834,41.709434,NS,"Pulaski &amp; 101st Street","53A,103",Point,In Service,PULASKI,12899
-87.721788379,41.730098466,8900 S Pulaski,HOMETOWN,8900 SOUTH,SB,8900 S Pulaski,,-87.721788,41.730098,MB,8900 S Pulaski,53A,Point,In Service,PULASKI,12875
-87.721672104,41.736774639,Pulaski & 86th Street,CHICAGO,86TH STREET,SB,"Pulaski &amp; 86th Street",,-87.721672,41.736775,NS,"Pulaski &amp; 86th Street",53A,Point,In Service,PULASKI,12873
-87.719106868,41.734787064,87th Street & Springfield,EVERGREEN PARK,SPRINGFIELD,EB,"87th Street &amp; Springfield",,-87.719107,41.734787,NT,"87th Street &amp; Springfield",87,Point,In Service,87TH STREET,9372
-87.721536451,41.743957428,Pulaski & 82nd Street,CHICAGO,82ND STREET,NB,"Pulaski &amp; 82nd Street",,-87.721536,41.743957,NS,"Pulaski &amp; 82nd Street",53A,Point,In Service,PULASKI,12912
-87.721651961,41.745707722,Pulaski & 81st Street,CHICAGO,81ST STREET,NB,"Pulaski &amp; 81st Street",,-87.721652,41.745708,MT,"Pulaski &amp; 81st Street",53A,Point,In Service,PULASKI,4703
-87.720204723,41.778761929,63rd Street & Springfield,CHICAGO,SPRINGFIELD,WB,"63rd Street &amp; Springfield",N63,-87.720205,41.778762,NS,"63rd Street &amp; Springfield",63,Point,In Service,63RD STREET,3270
-87.71875463,41.807845725,47th Street & Hamlin,CHICAGO,HAMLIN,EB,"47th Street &amp; Hamlin",,-87.718755,41.807846,NS,"47th Street &amp; Hamlin",47,Point,In Service,47TH STREET,8139
-87.720262455,41.866148466,Roosevelt & Independence,CHICAGO,INDEPENDENCE,EB,"Roosevelt &amp; Independence",,-87.720262,41.866148,NS,"Roosevelt &amp; Independence",12,Point,In Service,ROOSEVELT,275
-87.7218211,41.904396607,Grand & Hamlin,CHICAGO,HAMLIN,WB,"Grand &amp; Hamlin",,-87.721821,41.904397,FS,"Grand &amp; Hamlin",65,Point,In Service,GRAND,15557
-87.719740759,41.931812652,Diversey & Lawndale,CHICAGO,LAWNDALE,EB,"Diversey &amp; Lawndale",,-87.719741,41.931813,NS,"Diversey &amp; Lawndale",76,Point,In Service,DIVERSEY,11001
-87.721319845,41.953845198,Irving Park & Ridgeway,CHICAGO,RIDGEWAY,WB,"Irving Park &amp; Ridgeway",,-87.72132,41.953845,NS,"Irving Park &amp; Ridgeway",80,Point,In Service,IRVING PARK,5706
-87.718313164,41.961125056,Montrose & Central Park,CHICAGO,CENTRAL PARK,WB,"Montrose &amp; Central Park",,-87.718313,41.961125,FS,"Montrose &amp; Central Park",78,Point,In Service,MONTROSE,15949
-87.721242229,41.9901634,Peterson & Lawndale,CHICAGO,LAWNDALE,EB,"Peterson &amp; Lawndale",,-87.721242,41.990163,MT,"Peterson &amp; Lawndale",84,Point,In Service,PETERSON,11442
-87.720688206,42.026383953,Oakton & Lawndale,SKOKIE,LAWNDALE,WB,"Oakton &amp; Lawndale",,-87.720688,42.026384,NS,"Oakton &amp; Lawndale",97,Point,In Service,OAKTON,3536
-87.720591722,42.064625706,Central Street & Lawndale,EVANSTON,LAWNDALE,WB,"Central Street &amp; Lawndale",,-87.720592,42.064626,NS,"Central Street &amp; Lawndale","201,206",Point,Flag,CENTRAL STREET,14289
-87.71645347,41.735036014,87th Street & Hamlin,CHICAGO,HAMLIN,WB,"87th Street &amp; Hamlin",,-87.716453,41.735036,NS,"87th Street &amp; Hamlin",87,Point,In Service,87TH STREET,9523
-87.715020989,41.764145484,71st Street & Lawndale,CHICAGO,LAWNDALE,EB,"71st Street &amp; Lawndale",,-87.715021,41.764145,FS,"71st Street &amp; Lawndale",67,Point,In Service,71ST STREET,10135
-87.717692079,41.778781279,63rd Street & Hamlin,CHICAGO,HAMLIN,WB,"63rd Street &amp; Hamlin",N63,-87.717692,41.778781,NS,"63rd Street &amp; Hamlin",63,Point,In Service,63RD STREET,3269
-87.716094779,41.806941212,Archer & Lawndale,CHICAGO,LAWNDALE,SWB,"Archer &amp; Lawndale",N62,-87.716095,41.806941,NS,"Archer &amp; Lawndale",62,Point,In Service,ARCHER,4504
-87.717107325,41.837103458,Lawndale & 31st Street,CHICAGO,31ST STREET,SB,"Lawndale &amp; 31st Street",,-87.717107,41.837103,NS,"Lawndale &amp; 31st Street",82,Point,In Service,LAWNDALE,11204
-87.717195,41.840758,Lawndale & 28th Street,CHICAGO,28TH STREET,SB,"Lawndale &amp; 28th Street",,-87.717195,41.840758,NS,"Lawndale &amp; 28th Street",82,Point,In Service,LAWNDALE,11202
-87.717762,41.858886,16th Street & Lawndale,CHICAGO,LAWNDALE,EB,"16th Street &amp; Lawndale",,-87.717762,41.858886,NS,"16th Street &amp; Lawndale",18,Point,In Service,16TH STREET,6744
-87.717534428,41.859010565,16th Street & Lawndale,CHICAGO,LAWNDALE,WB,"16th Street &amp; Lawndale",,-87.717534,41.859011,NS,"16th Street &amp; Lawndale",18,Point,In Service,16TH STREET,6834
-87.717935072,41.902661339,Division & Grand/Monticello,CHICAGO,GRAND/MONTICELLO,EB,"Division &amp; Grand/Monticello",,-87.717935,41.902661,NS,"Division &amp; Grand/Monticello",70,Point,In Service,DIVISION,1993
-87.717074904,41.924473024,Fullerton & Central Park,CHICAGO,CENTRAL PARK,EB,"Fullerton &amp; Central Park",,-87.717075,41.924473,NS,"Fullerton &amp; Central Park",74,Point,In Service,FULLERTON,1320
-87.717732766,41.93546421,Milwaukee & Central Park,CHICAGO,CENTRAL PARK,NWB,"Milwaukee &amp; Central Park",,-87.717733,41.935464,FS,"Milwaukee &amp; Central Park",56,Point,In Service,MILWAUKEE,15216
-87.717276757,41.931842651,Diversey & Central Park,CHICAGO,CENTRAL PARK,EB,"Diversey &amp; Central Park",,-87.717277,41.931843,NS,"Diversey &amp; Central Park",76,Point,In Service,DIVERSEY,11002
-87.71726747,41.939275529,Belmont & Central Park,CHICAGO,CENTRAL PARK,WB,"Belmont &amp; Central Park",N77,-87.717267,41.939276,NS,"Belmont &amp; Central Park",77,Point,In Service,BELMONT,9314
-87.715239895,41.953916674,Irving Park & St. Louis,CHICAGO,ST. LOUIS,WB,"Irving Park &amp; St. Louis",,-87.71524,41.953917,NS,"Irving Park &amp; St. Louis",80,Point,In Service,IRVING PARK,5703
-87.715703569,41.968443182,Lawrence & St. Louis,CHICAGO,ST. LOUIS,WB,"Lawrence &amp; St. Louis",N81,-87.715704,41.968443,NS,"Lawrence &amp; St. Louis",81,Point,In Service,LAWRENCE,3805
-87.717687764,42.064580343,Central Street & Central Park,EVANSTON,CENTRAL PARK,WB,"Central Street &amp; Central Park",,-87.717688,42.06458,NS,"Central Street &amp; Central Park","201,206",Point,Flag,CENTRAL STREET,14236
-87.712907048,41.684154855,115th Street & Lawndale,CHICAGO,LAWNDALE,WB,"115th Street &amp; Lawndale",,-87.712907,41.684155,FT,"115th Street &amp; Lawndale",52A,Point,In Service,115TH STREET,10063
-87.711170974,41.705957891,103rd Street & Central Park,CHICAGO,CENTRAL PARK,EB,"103rd Street &amp; Central Park",,-87.711171,41.705958,NS,"103rd Street &amp; Central Park",103,Point,In Service,103RD STREET,12125
-87.710926424,41.706163186,103rd Street & Central Park,EVERGREEN PARK,CENTRAL PARK,WB,"103rd Street &amp; Central Park",,-87.710926,41.706163,NS,"103rd Street &amp; Central Park",103,Point,In Service,103RD STREET,12207
-87.711420061,41.735167573,87th Street & Central Park,CHICAGO,CENTRAL PARK RR CROSSING,WB,"87th Street &amp; Central Park",,-87.71142,41.735168,NS,"87th Street &amp; Central Park",87,Point,In Service,87TH STREET,9521
-87.712605685,41.77874854,63rd Street & Central Park,CHICAGO,CENTRAL PARK (east leg),EB,"63rd Street &amp; Central Park",N63,-87.712606,41.778749,FS,"63rd Street &amp; Central Park",63,Point,In Service,63RD STREET,3391
-87.712565367,41.85560319,Ogden & St. Louis,CHICAGO,ST. LOUIS,SWB,"Ogden &amp; St. Louis",,-87.712565,41.855603,NS,"Ogden &amp; St. Louis",157,Point,In Service,OGDEN,6658
-87.712873625,41.866404588,Roosevelt & St. Louis,CHICAGO,ST. LOUIS,WB,"Roosevelt &amp; St. Louis",,-87.712874,41.866405,NS,"Roosevelt &amp; St. Louis",12,Point,In Service,ROOSEVELT,359
-87.712390277,41.874376662,Congress & St. Louis,CHICAGO,ST. LOUIS,WB,"Congress &amp; St. Louis",,-87.71239,41.874377,NS,"Congress &amp; St. Louis",7,Point,In Service,CONGRESS,231
-87.711237705,41.880993624,Madison & Homan,CHICAGO,HOMAN,WB,"Madison &amp; Homan",N20,-87.711238,41.880994,FS,"Madison &amp; Homan",20,Point,In Service,MADISON,14766
-87.711042489,41.895432989,Chicago & Homan,CHICAGO,HOMAN,EB,"Chicago &amp; Homan",N66,-87.711042,41.895433,FS,"Chicago &amp; Homan",66,Point,In Service,CHICAGO,14517
-87.711546888,41.900274544,Homan & Grand,CHICAGO,GRAND,SB,"Homan &amp; Grand",,-87.711547,41.900275,NS,"Homan &amp; Grand",82,Point,In Service,HOMAN,11161
-87.711487354,41.900077245,Grand & Homan,CHICAGO,HOMAN,SEB,"Grand &amp; Homan",,-87.711487,41.900077,FS,"Grand &amp; Homan",65,Point,In Service,GRAND,18374
-87.711772,41.904688,Homan & Potomac,CHICAGO,POTOMAC,SB,"Homan &amp; Potomac",,-87.711772,41.904688,NS,"Homan &amp; Potomac",82,Point,In Service,HOMAN,11159
-87.711808,41.911960001,Kimball & Wabansia,CHICAGO,WABANSIA,SB,"Kimball &amp; Wabansia",,-87.711808,41.91196,NS,"Kimball &amp; Wabansia",82,Point,In Service,KIMBALL,11155
-87.712,41.919249,Kimball & Dickens,CHICAGO,DICKENS,SB,"Kimball &amp; Dickens",,-87.712,41.919249,NS,"Kimball &amp; Dickens",82,Point,In Service,KIMBALL,11151
-87.711920498,41.921195209,Kimball & Palmer,CHICAGO,PALMER,NB,"Kimball &amp; Palmer",,-87.711921,41.921195,FS,"Kimball &amp; Palmer",82,Point,In Service,KIMBALL,18262
-87.712346001,41.930236,Kimball & Schubert,CHICAGO,SCHUBERT,SB,"Kimball &amp; Schubert",,-87.712346,41.930236,NS,"Kimball &amp; Schubert",82,Point,In Service,KIMBALL,11145
-87.712142999,41.928224,Kimball & Wrightwood,CHICAGO,WRIGHTWOOD,NB,"Kimball &amp; Wrightwood",,-87.712143,41.928224,NS,"Kimball &amp; Wrightwood",82,Point,In Service,KIMBALL,11264
-87.710678503,41.930991615,Milwaukee & Spaulding,CHICAGO,SPAULDING,SEB,"Milwaukee &amp; Spaulding",,-87.710679,41.930992,NS,"Milwaukee &amp; Spaulding","56,76",Point,In Service,MILWAUKEE,5465
-87.712565093,41.939092797,Kimball & Belmont (Blue Line),CHICAGO,BELMONT,SB,"Kimball &amp; Belmont (Blue Line)",,-87.712565,41.939093,FS,"Kimball &amp; Belmont (Blue Line)",82,Point,In Service,KIMBALL,11139
-87.712374999,41.937365,Kimball & Barry,CHICAGO,BARRY,NB,"Kimball &amp; Barry",,-87.712375,41.937365,NS,"Kimball &amp; Barry",82,Point,In Service,KIMBALL,11270
-87.712651001,41.942394774,Kimball & Avondale/Henderson,CHICAGO,AVONDALE/HENDERSON,SB,"Kimball &amp; Avondale/Henderson",,-87.712651,41.942395,NS,"Kimball &amp; Avondale/Henderson",82,Point,In Service,KIMBALL,7857
-87.712713,41.949253,Kimball & Elston,CHICAGO,ELSTON,NB,"Kimball &amp; Elston",,-87.712713,41.949253,NS,"Kimball &amp; Elston",82,Point,In Service,KIMBALL,11272
-87.713061,41.961042,Kimball & Montrose,CHICAGO,MONTROSE,NB,"Kimball &amp; Montrose",,-87.713061,41.961042,NS,"Kimball &amp; Montrose",82,Point,In Service,KIMBALL,11279
-87.713487001,41.970299,Kimball & Ainslie,CHICAGO,AINSLIE,SB,"Kimball &amp; Ainslie",,-87.713487,41.970299,NS,"Kimball &amp; Ainslie","82,93",Point,In Service,KIMBALL,11126
-87.713424729,41.97574666,Foster & Kimball,CHICAGO,KIMBALL,WB,"Foster &amp; Kimball",,-87.713425,41.975747,NS,"Foster &amp; Kimball",92,Point,In Service,FOSTER,4820
-87.710979229,41.975776651,Foster & Spaulding,CHICAGO,SPAULDING,WB,"Foster &amp; Spaulding",,-87.710979,41.975777,NS,"Foster &amp; Spaulding","82,92,93",Point,In Service,FOSTER,4819
-87.713663,41.982919001,Kimball & Bryn Mawr,CHICAGO,BRYN MAWR,NB,"Kimball &amp; Bryn Mawr",,-87.713663,41.982919,NS,"Kimball &amp; Bryn Mawr",82,Point,In Service,KIMBALL,11291
-87.71078294,41.990470144,Peterson & Jersey,CHICAGO,JERSEY,WB,"Peterson &amp; Jersey",,-87.710783,41.99047,NS,"Peterson &amp; Jersey",84,Point,In Service,PETERSON,11495
-87.710082977,41.684159825,115th Street & Central Park,CHICAGO,CENTRAL PARK,WB,"115th Street &amp; Central Park",,-87.710083,41.68416,NS,"115th Street &amp; Central Park",52A,Point,In Service,115TH STREET,10062
-87.707686027,41.735240939,3400 W 87th Street,CHICAGO,3400 WEST (Cemetery ent.),WB,3400 W 87th Street,,-87.707686,41.735241,NT,3400 W 87th Street,87,Point,In Service,87TH STREET,9520
-87.707436647,41.735002899,3400 W 87th Street,EVERGREEN PARK,3400 WEST (Cemetery ent.),EB,3400 W 87th Street,,-87.707437,41.735003,MB,3400 W 87th Street,87,Point,In Service,87TH STREET,9376
-87.710635955,41.793332798,55th Street & St. Louis,CHICAGO,ST. LOUIS,EB,"55th Street &amp; St. Louis",N55,-87.710636,41.793333,FS,"55th Street &amp; St. Louis",55,Point,In Service,55TH STREET,10507
-87.709826111,41.837065764,31st Street & Homan,CHICAGO,HOMAN,EB,"31st Street &amp; Homan",,-87.709826,41.837066,NT,"31st Street &amp; Homan",35,Point,In Service,31ST STREET,7451
-87.707872258,41.856898882,Ogden & Spaulding,CHICAGO,SPAULDING,NEB,"Ogden &amp; Spaulding",,-87.707872,41.856899,NS,"Ogden &amp; Spaulding",157,Point,In Service,OGDEN,6672
-87.710493993,41.859128072,16th Street & Homan,CHICAGO,HOMAN,WB,"16th Street &amp; Homan",,-87.710494,41.859128,FS,"16th Street &amp; Homan",18,Point,In Service,16TH STREET,15137
-87.710409001,41.864429,Homan & 13th Street,CHICAGO,13TH STREET,NB,"Homan &amp; 13th Street",,-87.710409,41.864429,NS,"Homan &amp; 13th Street",82,Point,In Service,HOMAN,4715
-87.710671444,41.86792146,Homan & Fillmore,CHICAGO,FILLMORE,SB,"Homan &amp; Fillmore",,-87.710671,41.867921,FS,"Homan &amp; Fillmore",82,Point,In Service,HOMAN,15300
-87.710225894,41.86627366,Roosevelt & Homan,CHICAGO,HOMAN,EB,"Roosevelt &amp; Homan",,-87.710226,41.866274,FS,"Roosevelt &amp; Homan",12,Point,In Service,ROOSEVELT,17636
-87.710586,41.869908,Homan & Arthington,CHICAGO,ARTHINGTON,NB,"Homan &amp; Arthington",,-87.710586,41.869908,NS,"Homan &amp; Arthington",82,Point,In Service,HOMAN,11227
-87.709037424,41.902881351,Division & Spaulding,CHICAGO,SPAULDING (east leg),WB,"Division &amp; Spaulding",,-87.709037,41.902881,NS,"Division &amp; Spaulding",70,Point,In Service,DIVISION,2076
-87.707618604,41.929489676,Kedzie & Milwaukee (Blue Line),CHICAGO,MILWAUKEE,SB,"Kedzie &amp; Milwaukee (Blue Line)",,-87.707619,41.92949,NS,"Kedzie &amp; Milwaukee (Blue Line)",76,Point,In Service,KEDZIE,11068
-87.710564492,41.95378438,Irving Park & Spaulding,CHICAGO,SPAULDING,EB,"Irving Park &amp; Spaulding",,-87.710564,41.953784,NS,"Irving Park &amp; Spaulding",80,Point,In Service,IRVING PARK,5646
-87.708403763,41.970193097,Kedzie & Ainslie,CHICAGO,AINSLIE,NB,"Kedzie &amp; Ainslie",,-87.708404,41.970193,NS,"Kedzie &amp; Ainslie","82,93",Point,In Service,KEDZIE,11893
-87.707261731,41.975868648,Foster & Troy,CHICAGO,TROY,WB,"Foster &amp; Troy",,-87.707262,41.975869,MB,"Foster &amp; Troy","92,93",Point,In Service,FOSTER,15122
-87.707161595,41.99013542,Lincoln & Peterson,CHICAGO,VIRGINIA (PETERSON),SEB,"Lincoln &amp; Peterson",,-87.707162,41.990135,FS,"Lincoln &amp; Peterson",11,Point,In Service,LINCOLN,1359
